,comp_name,comp_star,rev_text
1661,（旧）リクルートホールディングス,4.2,"”Lean　Startup""の概念に沿ったサービス企画を行う。
初日に課題図書に沿った「事業の作り方」のレクチャーを受け、2週間ひたすらグループワーク。途中中間発表あり。期間中何度かサービス開発のプロの社員に相談する時間を設けてもらえる。課題図書であるRUNNING LEANに沿って行うよう指示されるが、進め方自体は完全に自由。各チームで話し合ってきめることになるはず。・個性が強い学生が多いため、意見の衝突は日常茶飯事。あまりの衝突に2週間経っても仲良くならないチームも多い。
・選考で集められた学生は「地頭が良い優等生タイプ」「想いで突き進むタイプ」「起業しちゃってある程度軌道に乗っているタイプ」の3パターンが多いと感じた。
・リクルートの他カンパニーのインターンに比べ、ワイワイ系の人は少なめ。
・男性の参加者が多く、数班は女子無しで2週間のワークを強いられていた。「RUNNING LEAN」オライリー・ジャパン
インターンキックオフ時に配られ、インターン開始までに読むよう指示される。参加者が確定してから懇親会が行われる。かなり気合の入った立食パーティーだった。人事社員はほぼつきっきりで面倒を見てくれる。リクルート社員だけあって、ベンチャー界隈へのパイプが強く、実際にヒヤリングのためつなげてもらえることも多々あった。
一方で参加者同士は中間発表後の懇親会以外はあまり関わりはない。同じ部屋でワークをするが、あまり深く干渉しあう雰囲気にはならない。自身の担当社員と称する社員から電話連絡がくる。初回はアンケートという触れ込みだが、見込みがある学生は面談ということで複数回の接触があった。本選考1次面接のグループ面接免除。
一般ルートの学生に比べかなり早く内定が出る。リクルートはガツガツ営業系で体育会系の会社だと思っていた。リクルートの近年のWebに対する力の入れようはすごく、テクノロジー肌の優秀な社員がかなり集まっていた。もちろんガツガツ営業の社員がいるのは事実だが、そのような方とは全く別部署でスタートアップのベンチャーのようにサービス開発をしている社員が多いことは意外。"
1662,（旧）リクルートホールディングス,4.2,"最初開発するチームごとに配属されます。配属先によってテーマが存在しており、そのテーマを元にクラスタが抱えている不を策定し解決に向けて事業を立案、構成していきます。開発に入るフェイズの前にリーンスタートアップを前提としてビジネスデベロップメントをしていきます。インターン中、アドバイザーさんが1人存在する。それとは別に事業部の方がメンター(ビジネスと技術の両面)でアドバイスをくれる。
聞いた限りだとエンジニアはどのチームでもピカイチの人が集まるようであり、結果としてとても仲良くなります。リクルートは何でもやっているイメージが強かったので具体的に何をやっているのか解らず不安でもあった。なんでもやってることは間違いなかったのだが一つ一つの事業がどこまで行けるか、どこで何を発案し実行するかを考えている企業の形はとても強いなぁと感じた。社員さんにも共通してる感覚のようなものも有り羨ましさも感じた。"
1663,（旧）リクルートホールディングス,4.2,"各事業部に派遣され、そこでテーマにそって、企画から開発を3人一組のメンバーでこなす。
その間には、500startupメンタリングや、2日間の開発合宿や、中間発表があった。
また、社員の方と週に最低２度MTGを行っていた。ホールディングス人事とは、隔週ぐらいで個人MTGをしてくれた。
内容は、今自分に欠けている課題からそれをどうやって達成できるかなど。
他の事業部の社員さんとは、たまに飲みに行ったり、中間打ち上げや、お疲れ様会があった。まったく、どのような人がいて、何を考えているかが分からなかった。
それは、リクルートは何万人もいる会社で、事業部ごとに違うカルチャーであるからだ。皆若く、本当に起業意識を持って働いていることがわかった。
社員さんは、とてもフランクで何でも話せる方が多かった。良くfacebook messangerで会話をする。
リクルート的思考というものが、浸透している。
今は、本当に営業の強い会社からエンジニアの会社に移行しつつ有り、それに伴ってかなりの資金を投資していることがわかった。
エンジニアにやさしい会社を目指している。"
1664,（旧）リクルートホールディングス,4.2,"じゃらんの新サービスの立案
3日間のうち、最初の2日間は主にWebマーケについてのレクチャーでした。
その後5人人組のチームで上記課題に取り組みました。
最後にWebマーケ部門の部長の前で全チームプレゼンを行います。
優勝チームには焼肉券が配られました。参加者とはインターン期間中からカラオケに行ったり、飲みに行ったりと密な関係性を築くことが出来ました。社員の方とのかかわりは自分が参加したインターンの中ではあまりない方かもしれません。会社がセッティングしてくれると言うよりは自分でチャンスを見つけて話しに行け、という雰囲気でした。社員の紹介があります。
また、本選考が別ルートになるようです。裁量がある会社、自由な会社。特に変わりませんでした。強いて言えば学生にアピールするのが本当にうまい会社だなという印象を受けました。"
1665,（旧）リクルートホールディングス,4.2,"1グループ6人に分かれ、高齢化、もしくは教育をテーマに新しいWebサービスを企画して発表するという内容だった。
5日間のうち1日ごとに達成目標が決められており、その目標を目指して各グループで議論を行った。企画の進め方は実際にリクルートで新企画を提案する際に行われているフローと全く同じもので行わせてもらうことができた。参加者とはグループのメンバーを含め常に同じ部屋で作業をしていたので、とても深い仲になることができた。また、毎日ワークを始める前に席替えをしてお題に沿った自己紹介をするというイベントもあったため、交流を深めることができた。
社員の方々も常にグループを回り、アドバイスをしてくれた。インターン後も定期的にグループで集まって就活に関する情報提供などを行った。本選考の際に面接回数が少なくてすんだ。常に忙しく働いているイメージ忙しい中にもきちんと仕事をこなしてプライベートの時間を作り、人生を楽しんでいる人が多い"
1666,（旧）リクルートホールディングス,4.2,"◯◯に新しいユーザー価値を与えるサービス
◯◯のなかは、旅行、進学、車、結婚、教育、飲食で、ランダムに与えられます。
各領域のなかで、新しいUXとはなにだろう？という仮説→調査→コンセプト→アウトプットを行いました。１チーム4-5人で、メンターさんも１人ついてくれた。
他チームメンバーとは、中間、最終発表くらいしか話すことはなかったが、その後SNSでのつながりもあるので、仲が良いです。
参加者のなかで、内定者が多いと思います。SNSでのつながり。
チームメンバーとはその後も会っている。インターンで、内定を出す子を見ていたとおもう。面接内容が異なった。ネットに弱い？企業のイメージネットへシフトしようとしているのを感じた。"
1667,（旧）リクルートホールディングス,4.2,3人でチームを組み，リクルートが運営している旅行情報サービスのデータを使って，競合他社からどのようにして顧客を奪還するかについて，実際のデータに基づいた施策提案を行いました．データマートからSQLを用いてデータを抽出し，機械学習の手法によってその傾向を読み取り，どのような施策を行えば，自社のサービスを使う人がどのぐらい増えるのかを考えました．一応Skypeなどを使ったミーティングも認められてはいましたが，データを閲覧することができるのが自社内のみであるため，東京本社に来社してミーティングを行うことがほとんどでした．最後に，メンターの方とインターン生の前で最終発表を行いました．他のチームのインターン生とは，初日の懇親会，中間発表後の飲み会，最終日の懇親会で話しました．就職活動時期ということもあり，話題もそれに関することが多かったように思います．社員の方とは，飲み会以外にも積極的に話しかけていただき，解析手法についてのアドバイスや，普段どのような仕事をしているかについても教えていただきました．老舗の企業なので，どうしても「お堅い」イメージが拭えませんでした．いわゆる「大企業病」にかかったような，安定感の代わりにフットワークの思い企業なのではないかと感じていました．業務に関しても，大手IT企業を目指しているとは聞いていましたが，紙の広告が中心で，ITに関してはまだ遅れているというイメージを持っていました．実際には，能力の高い個人が，イキイキと仕事が出来る環境なのだなと感じました．どの社員の方も忙しそうでしたが，自分の仕事を楽しんでやっているのがよくわかりました．面白い提案は何でも受け付ける雰囲気があり，そこから起業する人も多いと聞いて，若いうちから能力を発揮するためには良い企業だなと感じました．
1668,オロ,3.3,1日目は基幹システム構築（実際の仕事を模したERP構築の課題が与えられ、システム構築の構造を考える）、2日目はWeb戦略立案（ランニングシューズの売り上げアップのためのWeb戦略）についてのワークが行われた。チームはランダムに振り分けられ、両日ともに10時～18時のおおよそ8時間（途中休憩1時間挟む）。2日目の最後はピザパが行われ参加者や社員との交流会があった。簡単なレクチャー・事例紹介（1時間半程度）があったのち3時間程度各チームでグループワークをし、10分程度発表事業立案で3時間はとても短かったが、レクチャーの段階でどのようなながれでやったらいいのかというフレームワーク的なものが提示されていたのでにっちもさっちもいかないということはなく良い感じの負荷であったと思う。チームで動くため相手の話を最後まで聞きなんでそう思うのかと深堀していくことを心掛けた。実際にどのような仕事をおこなっているのかイメージができたので参加してよかったと思う。ワークが3時間と長いためチームメンバーとのコミュニケーションは多くあると思う。他チームの人とも2日目最後に交流会としてピザパがあったのでそこで話すこともできる。社員の方はワーク中手を挙げればいつでも相談に乗ってくれる形であった。ばりばりのベンチャーでイケイケどんどんなところが強いイメージがあった社員の方で熱意のある人は多かったが、思っていたほどのイケイケ感はなく内で闘志を燃やしているタイプが多いと感じた。
1669,オロ,3.3,"実際に最新のテクノロジーを体験し、それらを用いて新規事業立案
テクノロジーについては、モーションキャプチャーやVRなど6種類程度用意されており、実際に使うことでその製品の特徴をつかみ、その特性を用いて新規事業立案
1チーム4人で行い、最後にはパワポを用いて発表一日目はテクノロジーの体験と方向決め
二日目はアイデアを決定し収益を考えたり、発表用のパワポ作成一日目に大方のアイデアを決定していなければ二日目がかなり厳しくなるので、一日目が大事。他の班では、時間外で班の人が集まって話し合っていたところもあった。全体的に時間管理が大事になってくる。全体の雰囲気は和気藹々とした感じ懇親会はあるインターンシップ枠として選考への案内は来たので選考へ影響はあると思う社員の方が少ないので、各チームにつきっきりということはなく、定期的に社員の方のところに行き途中報告を行う。そこで、現実的にそのアイデアが実現可能かどうか、修正ポイントやさらに深めるべきポイントの指摘などをしていただく企業のHPや社員の方の説明だけだと、実際の業務のイメージが湧かなかったインターンに参加することで、最新のテクノロジーとビジネスを掛け合わせるという業務内容を実際に経験し、この会社の業務内容のイメージを持つことが出来た"
1670,オロ,3.3,"4つの新しいデバイスを使って、新規事業を考えるお題。
グループの人数は4人で、1日目の午前中は、デバイスの使い方などを体験し、その後2日目の午後までにスライドと原稿を完成させ、最後に発表。
フィードバックを頂き、優勝者には景品。
そして、社員さんとお酒を飲みながら懇親会。4つのデバイスから1つを選ぶ
案を考える
競合と差別化をどう図るかという点が重要となってくる参加者は、グループワークになれた人ばかりや、深夜も作業するような人ばかりでなかった。そのため、短い時間で役割分担と時間配分を考えるのが重要だと感じた。
また、評価基準としては、発表の見せ方と数値的な利益計算の精度が重要となってくると感じた。インターンをした会場でそのまま懇親化がありました。他のグループとは、グループワークが終わるまではそこまで関わる時間がなかったが、懇親会で十分時間があった。
社員さんには、グループワークの2時間ぐらいごとにフィードバックを頂き大変助けて頂いた。
懇親会でも積極的に話してくれた。一次面接までは参加できるとききました。ERPを作っているお硬い会社。ロジカルな人が多く、社員さん自身が実行できているかどうかは分からないが、今後事業としていこうとアイディアを沢山考えていることが新鮮だった。"
1671,オロ,3.3,"4つの新しいデバイスを使って、新規事業を考えるお題。
グループの人数は4人で、1日目の午前中は、デバイスの使い方などを体験し、その後2日目の午後までにスライドと原稿を完成させ、最後に発表。
フィードバックを頂き、優勝者には景品。
そして、社員さんとお酒を飲みながら懇親会。4つのデバイスから1つを選ぶ
案を考える
競合と差別化をどう図るかという点が重要となってくる参加者は、グループワークになれた人ばかりや、深夜も作業するような人ばかりでなかった。そのため、短い時間で役割分担と時間配分を考えるのが重要だと感じた。
また、評価基準としては、発表の見せ方と数値的な利益計算の精度が重要となってくると感じた。インターンをした会場でそのまま懇親化がありました。他のグループとは、グループワークが終わるまではそこまで関わる時間がなかったが、懇親会で十分時間があった。
社員さんには、グループワークの2時間ぐらいごとにフィードバックを頂き大変助けて頂いた。
懇親会でも積極的に話してくれた。一次面接までは参加できるとききました。ERPを作っているお硬い会社。ロジカルな人が多く、社員さん自身が実行できているかどうかは分からないが、今後事業としていこうとアイディアを沢山考えていることが新鮮だった。"
1672,ネットワンシステムズ,3.4,"チームの偶数奇数でお客、会社に分かれ、お客の要望に合わせたシステムをゲームを通じて構築するといった内容であった。いかにして双方に利益の出るようなプランを立てるかで、各チームごとに競い合った。
最後に一番利益の出せたチームが表彰されていた。取り組み方の書かれた書類に目を通し実施どのようにしてシステムの企画をしていくのかが少し理解できた。（お客側と会社側の両方）
またこのインタ－ンの前半には企業説明も含まれていたため、このインターンシップを通じてこの会社がどのような人物、事柄を重視しているのかがよくわかった。参加している学生は文系理系の区別なく、全体的にまんべんなく参加しているようであった。自己紹介を行うことによってワークへの試みが容易になっていた。
社員との関わりは登壇するくらいで直接の関係はそれほどなかった。厳格誠実"
1673,ネットワンシステムズ,3.4,6名1チームで8グループに分かれたチーム戦。企業や大学から新しいネットワーク構築の要望がきた設定で、各チームがカードを基にネットワークを構築し、価格を設定し、営業をかける。営業する方とされる方を交代しながら進める。まず、要望をよく読み、相手が重要視だと考えていそうなポイントを話し合いながら、できるだけ希望に合うネットワークを組む。それを基に企業役に営業をかける。初対面かつ時間が限られた中でのチーム戦だったため、要点を整理して論理的に話し、互いに理解しやすいよう心がけた。ルールや要望、カードの設定が細かいため、しっかり把握できるよう他の人と協力しながら確認を行った。インターン中の参加者との関わりは、同じチームの人と少し雑談できる程度。他のチームの人とは役を通じてしか話さないので交流はなかった。社員との関わりも深くはない。ゲームについて質問があれば答えてくれる。インターン終了後に会社などについて質問できる。ITでネットワークに強みを持つ企業独自の強みを持ち、ライフワークバランスなども進んでいる。
1674,弥生,3.1,"前半：会社説明。弥生の主要事業である会計ソフト事業の紹介と、業界内での位置付け、新規事業などの紹介。
後半：自己分析のワーク。
複数のフレームワークを使い、参加者それぞれが自分の過去を振り返り、自己分析をする。会社説明では、弥生の強みとして挙げられる会計ソフトのシェアが国内No1であることを活かして、会社の問題解決コンシェルジュとして価値を提供しようとしている点が強調されたいた。
後半のワークでは、過去のモチベーション曲線を描いたり、SWOT分析を自己分析に適用する方法を紹介されたりした。後半のワークでは、参加者それぞれがどれだけ真剣に取り組むかによって、意義のある時間になるかが決まると強く感じた。
インターンの時間の制約上、フレームワークの使い方を紹介するのがメインで、半分くらいの作業を終了後家に帰ってから行う必要があったからである。
個人的には、自己分析はやりたいと心から思った時にやるのが一番効率が良いと思うので、このような強制しない姿勢も良いと感じた。参加者との関わりは、インターンの開始前の待機中に雑談をしたことと、インターン開始直後の自己紹介、ワークの中で各参加者が数回発言する機会があった程度であまり多くなかった。
社員との関わりとしては、メイン講師の人事部長はインターンに参加した私のことを覚えていてくださり、その後の弥生の選考でずっとお世話になった。会計ソフトを作ってる会社。
家電量販店に置いてあったりするのを見たことあるなぁ。進取の気質のある企業だというイメージを持った。
会計ソフト自体の開発に力を入れており、業界内での立ち位置をより一層盤石にしようとしていると同時に、自社で管理している会計データを活かした経営多角化を行おうとしていることがわかった。"
1675,マクロミル,3.5,"全てのチームに共通の顧客が設定され、顧客が収益を上げるためにどんな（マーケティング）施策をすべきか考えるものでした。顧客の現状を理解するために、実際に（オンライン上で）社内のデータ分析ツールも触る事ができました。1.課題の説明
2.マーケティングスキル・社内データツールの共有
3.チームごとに課題に取り組む
4.実際の顧客の前で施策を発表
5.表彰式常に現場の社員さんがチームを見ており、分からない事や悩んでいる事を相談できる雰囲気でした。4日間のインターンでしたが、2日目と3日目の間に1週間ほど期間が空いていたので、そこでのチームの頑張りは最後の結果に大きく繋がると思います。社員の方は、学生を評価するというよりかは、一緒になって課題に取り組んでくれている雰囲気でした。人事の方とはインターンの中では直接的な関わりはありませんでした。たまにワーク中にルームに入ってくることもありましたが会話はしていません。ベンチャーっぽい自由なイメージ真面目で面倒見が良いイメージ"
1676,マクロミル,3.5,営業のロープレではレシピサイトの有料会員数を増やすためには何をすればよいかをリサーチの手段を使って明らかにした。リサーチャーのロープレではお題が変わり、若い人たちにビールを飲んでもらうにはどうしたらいいかというお題だった。マクロミルの営業体験→社員に発表→休憩マクロミルのリサーチャー体験→社員に発表→会社説明短い時間だったが、マクロミルでリサーチの提案をするにあたって重視すべきポイント、実態をつかみにくいリサーチャーの業務について具体的なイメージがわいた。多少は選考されていたと思うが、気楽な気持ちで臨んだ。全員が早期選考ルートに乗れる。一部の優秀な人はSPIを免除されるらしい。個人ワークがなく、グループで進めるなければならないため、他の参加者とは非常に仲良くなれる。また、私のグループでは同業他社（インテージなど）を検討している人が多かったため、就活に関する情報共有も多少はできる。がつがつした社員が多い。インテージと比べると明るい社員が多い。
1677,マクロミル,3.5,コンサルティングセールスのパートでは、クライアントのヒアリングをもとに提案書や見積書を作成するというものでした。リサーチャーのパートでは、課題の整理やデータの収集・分析をもとに報告書を作成するというものでした。それぞれのワークで膨大な資料を読み込み、必要な要素から適切な提案書や報告書をまとめていくという手順でした。作成するアウトプットの雛形はあるため、考えるプロセスに集中して議論を進めました。マーケティング・プロセスをきちんと理解したうえで、それをリサーチ課題に落とし込んでいく醍醐味を実感できました。実際の仕事のフローを体験したことによって、それぞれの職種での働き方や求められている素質のイメージが深まりました。インターン中のグループ内にてアイスブレイクや振り返りがあり、周りの学生が興味をもっていることを一部知る機会になりました。本選考に向けての案内が人事よりあったため、その場で疑問や質問を聞くこともありました。マーケティング・リサーチの専門家集団というイメージ。グローバル展開や先進テクノロジーにも積極的である。オープンなカルチャーを感じた。
1678,マクロミル,3.5,"会社説明→ワーク（1）説明→ワーク→ワーク（2）説明→ワーク（2）
コンサルティングセールス業務とデータ分析業務をワーク（1）（2）に分けて体験する。
実際にある企業を想定して、マクロミルとしてどのような価値提供ができるかを考える。資料読み込み→討論、プレゼンシートにまとめる→プレゼン（任意）かなり充実していた。実際の業務内容と、この業務が全体のどの部分を担うかを把握することができた。マーケティングにおけるリサーチの価値を認識することができた。苦労した点としてはかなり時間が短いので、資料の読み込みと話し合いを効率よく進める必要がある。グループワークなので、参加者との関わりは十分にある。ちょっとした休憩の時間に選考状況や志望業界などの雑談もすることができた。社員との関わりはほとんどなく、プレゼンに対して、フィードバックが貰える程度。インターン前は正直、何をやっている会社で、どんな業務内容を行っているのかすら認識が甘かったが、実際に体験することでやりがいや面白みを感じることができた。イメージは非常に向上し、実際に本選考に進んだ。"
1679,マクロミル,3.5,守秘義務があるため詳しくは言えないが、ある動画サービスの新規事業立案がテーマだった。市場や顧客に関するアンケートのデータを渡され、分析をする。どのセグメントにどんな手法でアプローチするかを見られていたと思う。若干のレクチャーの後グループワークインターンの作りがあまりしっかりしておらず、学生にワークを丸投げしているように感じられた。最終的に求められているアウトプットが何かわかりにくかったのが一番困った。社員の方の「模範解答」も納得感は低かった。グループワーク中社員の方がブレークアウトルームに入ってくる他、最後に質疑応答の時間が与えられる。特にフィードバックや質問をされることはなかった。グループワーク中は学生と雑談する時間があったため、多少の交流はできるマーケティングリサーチ企業アンケートをする企業（特に調査結果に対する示唆はないようにかんじられた）
1680,マクロミル,3.5,まずはマーケティングとはどのようなものかを講義形式で学び、その後にマクロミルがどのようなことを行なっているのかを学んだ。その中でマーケティングがどのように生かされているかを学んだ。その後にマクロミルの持っている情報を用いてワークした。マクロミルの持っている情報を用いて、共同3社の違いを分析した。マーケティングについての説明に結構時間を割いていただいたので、勉強になったしその後のワークにも行かせた。また貴重な情報をワークの中で拝見することができたので、分析の際にもかなり実際に近い形でワークができたのではないかと思う。5〜6人で一グループとなってワークを行なったので、同じグループの学生とはそれなりに関わりを持てた。マーケティングに興味がある人もいたが、全く知らない人もいた。社員の方とはそれほど関われる時間がなかった。それほど事業などを知らない企業。どのような事業を行なっているのか、どのように社会に貢献しているのかをなんとなくイメージできた。社員の方は真面目なイメージだった。
1681,マクロミル,3.5,実際のマクロミルが担当した企業の実際のデータを使い、企業の課題解決に向けたグループワークを行った。データは非常に細かいもので、それをしっかりと読み解き、どこに課題はあるのか、どうすればよくなるのかを考え、発表した。各グループに資料が渡され、議論。その後、発表。データが実際のデータだったので、それが見れるだけでも面白く価値のあるものだった。ただ、非常にデータが細かく、これを普段から読み解いて仕事をするのは、興味深い思いもする反面、慣れるまでは相当の努力を要するものだと感じた。参加者とは、グループワークにおいて、ほぼ丸一日議論を行った。また、自己紹介などの時間で、就職活動について情報交換も行った。社員は、質疑応答の時間などで、会社のことや仕事のことなどについて丁寧に話してくれた。精密な地味な仕事精密だが、やりがいもある楽しい仕事
1682,マクロミル,3.5,某料理サイトののプレミアム館員数を増やすための施策を考える。ビールを売るターゲットを考慮し、適切なセールスプロモーションを考える。それぞれ各自での調べ物は可能で、与えられたデータを基にグループで考える。ワークシートに準拠。各タイミングで情報が追加されるマーケティングの基礎を学び、その中でマクロミルの業務理解ができた。注意した点としては、データを定量的に分析することと、どのデータが重要かを事前に考えておくことで、時間が足りない中で以下に議論するかを意識した。社員の方とかかわる機会はほとんどない。休憩時間やインターン後に各々質問に行き必要な情報を得ることが必要。参加者とは休憩時間でのかかわりがメインで、明るいながらもしっかり考えられる人が多い印象であった。マーケティング企業マーケティング＋コンサルティング企業
1683,マクロミル,3.5,"1「クックパッドの会員数を増やすための施策を考えよ」
2「5つのパーソナルデータからビールのターゲットとして適切なものはどれか」
それぞれスマホ利用可。グループで話し合いワークシートを埋めていく。発表はあるが任意。基本的に与えられたデータから考察を深めワークシートを埋める形式。特に発表やワークシートを回収されることはない。データの量が多いのでそれぞれで分担することが重要である。インターンを通して業務理解にはつながったと感じた。すでに多くの情報を与えられた状態からスタートするので、情報収集力というよりは、どのように情報を使うかといったコンサルよりな考え方をするように注力した。社員の方と関わる機会はあまりない。インターン後や休憩時間に自分から質問しに行くことで関わることが出来る。参加者同士は空き時間などに話す時間がある。明るい人が多くよく話していた。特別アイスブレイクの時間は設けられていない。データ収集企業今後はコンサル業務に力を入れる"
1684,マクロミル,3.5,チームは着く前から決められていた。男女比は綺麗にどのグループも半々だった。まず軽い会社説明があった。その次に、営業のワークを行なった。そして、リサーチャーのワークを行った。最後に選考の案内などがあり終了。資料を読み込む→話し合う→結論を出す自己紹介も名札も何もなく、選考要素があまりなさそうだったのでリラックスして臨んだ。グループワークは、初心者には難しく、内部で意見が割れることもある。時間もタイト（特に営業のもの）であり、注意が必要だと思った。グループの人とはワークを通して仲良くなれるが、自己紹介の時間がないために、大学名や名前もわからないまま終了した。社員は、ワーク中に巡回している。また、もし終了後に質問があれば人事の人たちが答えてくれる。激務サークルという感じ
1685,マクロミル,3.5,"仮想の美容室が新しく開設したホットペッパービューティーのようなサービスを広げるために、マクロミルはどのようなサービスを提供すれば、そのサービスのさらなる拡大に貢献することが出来るのか、ということを議論するワークであった。
あらかじめマクロミルが提供できるサービスを書いたカードのようなモノが配られ、その中から適切な選択肢を選ぶ、という形式だった。手順としては、特に指定された手順は無く、カードを配った後に30分かけて最適なカード3枚を選んでくれ、という手順だった。注意したことは、問題と目標を明らかにする、それらを解決するためにはどのようなことが分かればいいのかを明確にする、それを提供できるサービスのカードはどれなのか、と言う順番で論理的にわかりやすい順番で進めることを意識した。またメンバー全員が発言するように、みんなに質問をしたり話を振ったりした。マクロミルの事業内容についての説明の後に、社員座談会という時間が45分ほどあった。この時に新卒が配属される可能性のあるリサーチャーと営業の部署から一人ずつ社員さんが参加し、質問する時間があった。形式張ったのものでは無く、学生が社員さんを囲み質問するという時間だった。社員さんも気軽に答えてくれたので、堅苦しさは感じなかった。分析がメイン業務と理解していたので、すごくおとなしくてオタク気質な人が多いだろうなと感じていたリサーチャーも営業の社員さんも、非常に明るく活気あふれる人だったので、自分が思っていたより元気のある会社だと分かった"
1686,マクロミル,3.5,実際に販売されている特定の飲料メーカー商品について、アンケート結果をもとに市場動向を把握、プレゼンテーション資料にまとめ、最終日にスライドを用いながら発表する。1チーム6人。最初にWeb上のデータを収集し、その後アンケートの対象者と質問項目を決める。その後、実際にマクロミルが集計したアンケートデータを読み込み、市場動向を分析し、プレゼンテーション資料にまとめるという流れ。初日はWeb上のデータ収集とアンケート質問設定を行い、その後解説がある。エクセルを用いたグラフ加工方法のレクチャーを受け、実際のアンケート結果の読み込みを軽く行って初日は終了。2日目は終日アンケート結果の分析とプレゼンテーション準備を行い、3日目の午前中にリハーサル、3日目の午後にプレゼンテーションをした。インターンシップを通じてマーケティング業務の一連の作業を体感できたことはとてもよかったと感じる。実際のアンケート結果を用いながら、それを分かりやすい形でアウトプットする作業には非常にやりがいがあった。また、グループワークを通じて自分の貢献できる点、改善点に気が付くことが出来、その点も参加して良かったことだと思う。同じグループのメンバーとは3日間のワークを通じて非常に仲良くなった。社員の方々は、インターンシップ担当の1名に加え、グループワーク中に質問に答えてくださる方が2名いらっしゃったが、ほとんどの作業は学生のみで行ったため、あまり関わりがなかった。非常に気さくな方が多いイメージマーケティングに関しては鋭い指摘もあり、優秀な方が多いイメージ
1687,マクロミル,3.5,実際のクライアントのサービスを対象に、利用者数を増やすための施策に用いるリサーチ案を考案するという内容になっていた。初日は、ワーク概要説明と、テーマ発表。以降はワークメインになっており、最終日に発表が行われる。ペルソナを設定し、その中でどういったターゲットかを把握していき、施策を仮定したうえでリサーチ項目を決定していく。一般的な施策立案とは異なり、リサーチ項目の検討というワークの性質上、いつもとは勝手が異なり、難しい側面もあった。また、リサーチ結果が読めないというところもあり、なかなか仮説を立てることが難しい内容になっていると感じた。懇親会はあったが、選考への影響は不明。社員とは各日の始まりと終わりにすり合わせが行われ、その際に関わることができた。あとは、初日のランチと、最終日の懇親会で詳しい話を聞くことができた。学生とは、ワークを通して常に議論しあっていくという関わりとなっていた。リサーチ系企業リサーチを提案したり新たな価値を創出することも可能な企業。
1688,マクロミル,3.5,「人材企業が新たに取り組む事業の支援」という課題がメインでした。初日にクライアントからヒアリングをし、それを基に課題に取り組みました。最終日にはクライアントにプレゼンをしました。2日目の途中で「ラーメン屋の売上をアップさせるためのアンケート項目作り」の課題を追加でもらいました。これはその日に提出し、特に発表などはありませんでした。課題提示→クライアントへのヒアリング→グループワーク→課題追加→追加課題提出→メイン課題提出→プレゼン→フィードバック他のインターンはメインの課題をじっくり取り組むものが多かったので、追加課題が来た時はとても驚きました。3日間と時間が短い上に、課題も方向性がなかなか決まらず苦労しました。班員みんなで毎日外でランチをとることで、良いリフレッシュを取れていました。班に1人中堅の営業の社員が付いてくれました。常にいるわけではありませんが、決まった時間に部屋に来て息詰まっていると方向性を示してくれました。プレゼン終了後には、班員一人一人にフィードバックをくださいました。ベンチャー気質の強いスタイリッシュな人が多いイメージでした。良い意味でその通りでした。懇親会の飲み会では社員同士の仲の良さを見ることが出来ました。
1689,マクロミル,3.5,"若者に向けた求人サイトの利用率を上げたい。そのための施策を考えるのに役立つ調査を設計しなさい。（質問項目を考えるのではなく,大まかな方針を考えればよい）
＋
追加課題（あるラーメン屋で行うアンケートを改善せよ）1.初日の午前中にオリエンテーション
2.初日の午後に課題の説明
3.その後,マクロミル元社員で現在は求人サイトを作るサイトに勤務する社員の方に各グループ30分インタビューする機会が与えられる。
4.調査設計の検討開始
（1日目の夕方に追加課題があることを伝えられる。この課題の締め切りは2日目の夕方）
（グループワーク中は1日に1～2回メンターである営業系の現場社員からアドバイスを頂く機会がある）
5.社員たちの前で発表,優勝チームが発表される
6.メンターからのフィードバック＋グループ内のフィードバック
7.懇親会（任意）メーカー等のインターンと異なり,3日間は徹底的にコミットすることが求められる。
自分たちでタイムマネジメントをする必要がある。メンターである現場社員と話す機会があるため,会社への合う合わないがわかると思った。近くのレストランで食事会（着席）。基本的には選考への影響はなさそう。（ただしインターンシップ全体でハイパフォーマンスだとあると思われる）3日間缶詰なので,同じグループの人とは関わる機会が多い。ただし他グループの人と関わるのは懇親会のみ。同じ業界を志望している人が多く話は合うと思う。話ができる社員の数は少ないが割と深いことも聞けたりする。データを扱っているので理系の人が多そう。ロジックで仕事ができそう。想定していたよりもはるかにベンチャー気質が強く,リクルートに社風が近い。少なくとも営業の部署は思っていたよりもイケイケな人が多く,ハードワークな企業だと痛感した。"
